Label,Image_Path
ಬೇರೆಯವರ,kannada_ocr_images/word_6677.png
ಮೇಲೆ,kannada_ocr_images/word_6678.png
ಹೇಳಿದರು,kannada_ocr_images/word_6679.png
ಬಸಾಪೂರ,kannada_ocr_images/word_6680.png
ಮಾತನಾಡಿದ,kannada_ocr_images/word_6681.png
ಅವರು,kannada_ocr_images/word_6682.png
ಸಚಿವ,kannada_ocr_images/word_6683.png
ಸಂಪುಟ,kannada_ocr_images/word_6684.png
ಹೋಗಬೇಕು,kannada_ocr_images/word_6685.png
ಹೋದ,kannada_ocr_images/word_6686.png
ಬಳಿಕ,kannada_ocr_images/word_6687.png
ಹೇಳಿಕೆಗೆ,kannada_ocr_images/word_6688.png
ತಿರುಗೇಟು,kannada_ocr_images/word_6689.png
ನೀಡಿದ,kannada_ocr_images/word_6690.png
ಅವರಿಗೆ,kannada_ocr_images/word_6691.png
ರಾಜಕೀಯವಾಗಿ,kannada_ocr_images/word_6692.png
ಹೀಗಾಗಿ,kannada_ocr_images/word_6693.png
ಬಾಯಿಗೆ,kannada_ocr_images/word_6694.png
ಬಂದಂಗೆ,kannada_ocr_images/word_6695.png
ಮತಿಯವಾದಿಗಳೇ,kannada_ocr_images/word_6696.png
ಮಂಗಳೂರು,kannada_ocr_images/word_6697.png
ಗಲಭೆಗೆ,kannada_ocr_images/word_6698.png
ಮಂಗಳೂರಿಗೆ,kannada_ocr_images/word_6699.png
ಇನ್,kannada_ocr_images/word_6700.png
ಯಾವುದೇ,kannada_ocr_images/word_6701.png
ಸಂಘಟನೆಗಳಿರಲಿ,kannada_ocr_images/word_6702.png
ಮತಿಯವಾದ,kannada_ocr_images/word_6703.png
ಮಾಡಿದರೆ,kannada_ocr_images/word_6704.png
ಅದು,kannada_ocr_images/word_6705.png
ಬಿಜೆಪಿಯವರು,kannada_ocr_images/word_6706.png
ಲಿಂಗಸಗೂರ,kannada_ocr_images/word_6707.png
ಹೋಗುವ,kannada_ocr_images/word_6708.png
ಜೊತೆ,kannada_ocr_images/word_6709.png
ಕೆಪಿಸಿಸಿ,kannada_ocr_images/word_6710.png
ದಿನೇಶ,kannada_ocr_images/word_6711.png
ಶಾಸಕ,kannada_ocr_images/word_6712.png
ವಿಶೇಷ,kannada_ocr_images/word_6713.png
ವರದಿಗಳು,kannada_ocr_images/word_6714.png
ವಿನಿಮಯ,kannada_ocr_images/word_6715.png
ಆಫೀಸ್,kannada_ocr_images/word_6716.png
ಶಾರೂಖ್,kannada_ocr_images/word_6717.png
ಖಾನ್,kannada_ocr_images/word_6718.png
ಖಾನ್,kannada_ocr_images/word_6719.png
ಭಾರೀ,kannada_ocr_images/word_6720.png
ಅಭಿಮಾನಿಗಳು,kannada_ocr_images/word_6721.png
ಶಾರೂಖ್,kannada_ocr_images/word_6722.png
ನಿವಾಸ,kannada_ocr_images/word_6723.png
ಬಳಿಗೆ,kannada_ocr_images/word_6724.png
ಬಂದ,kannada_ocr_images/word_6725.png
ಶಾರೂಖ್,kannada_ocr_images/word_6726.png
ಜೋರಾಗಿ,kannada_ocr_images/word_6727.png
ಕೂಗಿದ,kannada_ocr_images/word_6728.png
ಘಟನೆ,kannada_ocr_images/word_6729.png
ವೈರಲ್,kannada_ocr_images/word_6730.png
ಟೂಬ್,kannada_ocr_images/word_6731.png
ಲೈಟ್,kannada_ocr_images/word_6732.png
ಸೈಕಲ್,kannada_ocr_images/word_6733.png
ನಗರ,kannada_ocr_images/word_6734.png
ಈ,kannada_ocr_images/word_6735.png
ಶಾರೂಕ್,kannada_ocr_images/word_6736.png
ಮನೆ,kannada_ocr_images/word_6737.png
ಈ,kannada_ocr_images/word_6738.png
ಬೆಳವಣಿಗೆ,kannada_ocr_images/word_6739.png
ಶಾರೂಖ್,kannada_ocr_images/word_6740.png
ಜೂನ್,kannada_ocr_images/word_6741.png
ಲೈಟ್,kannada_ocr_images/word_6742.png
ತೆರೆಗೆ,kannada_ocr_images/word_6743.png
ಬಾಬಾ,kannada_ocr_images/word_6744.png
ರಾಮ್,kannada_ocr_images/word_6745.png
ದೇವ್,kannada_ocr_images/word_6746.png
ಟಿವಿ,kannada_ocr_images/word_6747.png
ಸರಣಿ,kannada_ocr_images/word_6748.png
ಅಜಯ್,kannada_ocr_images/word_6749.png
ರಣಜಿ,kannada_ocr_images/word_6750.png
ಮೊದಲ,kannada_ocr_images/word_6751.png
ಮೊದಲ,kannada_ocr_images/word_6752.png
ದಿನ,kannada_ocr_images/word_6753.png
ಆದ,kannada_ocr_images/word_6754.png
ಬೌಲರ್,kannada_ocr_images/word_6755.png
ಗಳು,kannada_ocr_images/word_6756.png
ಮಹಿಳಾ,kannada_ocr_images/word_6757.png
ಶಾಕ್,kannada_ocr_images/word_6758.png
ಮಿಥಾಲಿ,kannada_ocr_images/word_6759.png
ರಾಜ್,kannada_ocr_images/word_6760.png
ಐಪಿಎಲ್,kannada_ocr_images/word_6761.png
ನಂತೆ,kannada_ocr_images/word_6762.png
ಆಡಿದ,kannada_ocr_images/word_6763.png
ಗೆ,kannada_ocr_images/word_6764.png
ಮೊದಲು,kannada_ocr_images/word_6765.png
ದಾಖಲೆ,kannada_ocr_images/word_6766.png
ಶತಕ,kannada_ocr_images/word_6767.png
ಸಿಡಿಸಿದ,kannada_ocr_images/word_6768.png
ಕೌರ್,kannada_ocr_images/word_6769.png
ಮಹಿಳಾ,kannada_ocr_images/word_6770.png
ಮೊದಲ,kannada_ocr_images/word_6771.png
ದಾಖಲೆ,kannada_ocr_images/word_6772.png
ಕೌರ್,kannada_ocr_images/word_6773.png
ವಿರಾಟ್,kannada_ocr_images/word_6774.png
ಮೇಲೆ,kannada_ocr_images/word_6775.png
ಬಿಸಿಸಿಐ,kannada_ocr_images/word_6776.png
ಕಾರಣವೇನು,kannada_ocr_images/word_6777.png
ಹೊಸ,kannada_ocr_images/word_6778.png
ದಾಖಲೆ,kannada_ocr_images/word_6779.png
ಮುರಿಯಲು,kannada_ocr_images/word_6780.png
ರೋಹಿತ್,kannada_ocr_images/word_6781.png
ಗಲೀಜು,kannada_ocr_images/word_6782.png
ಕೊಳಕಾದ,kannada_ocr_images/word_6783.png
ಮೊಬೈಲ್,kannada_ocr_images/word_6784.png
ಫೋನ್,kannada_ocr_images/word_6785.png
ನಂಬಲೇ,kannada_ocr_images/word_6786.png
ನೀವು,kannada_ocr_images/word_6787.png
ಸದಾ,kannada_ocr_images/word_6788.png
ಬಳಸುವ,kannada_ocr_images/word_6789.png
ಮೊಬೈಲ್,kannada_ocr_images/word_6790.png
ಫೋನ್,kannada_ocr_images/word_6791.png
ಗಲೀಜು,kannada_ocr_images/word_6792.png
ಹಾಗಂತ,kannada_ocr_images/word_6793.png
ಹೊಸ,kannada_ocr_images/word_6794.png
ಆರು,kannada_ocr_images/word_6795.png
ರೋಗ,kannada_ocr_images/word_6796.png
ಹರಡುವ,kannada_ocr_images/word_6797.png
ಮೊಬೈಲ್,kannada_ocr_images/word_6798.png
ಹೀಗಾಗಿ,kannada_ocr_images/word_6799.png
ಮೊಬೈಲ್,kannada_ocr_images/word_6800.png
ಬಳಸಿದ,kannada_ocr_images/word_6801.png
ಬಳಿಕ,kannada_ocr_images/word_6802.png
ಆಹಾರ,kannada_ocr_images/word_6803.png
ಸೇವನೆ,kannada_ocr_images/word_6804.png
ಮಾಡುವ,kannada_ocr_images/word_6805.png
ಮೊದಲು,kannada_ocr_images/word_6806.png
ಸರಿಯಾಗಿ,kannada_ocr_images/word_6807.png
ಶುಚಿಗೊಳಿಸುವುದು,kannada_ocr_images/word_6808.png
ನಾಟಕ,kannada_ocr_images/word_6809.png
ನಾಟಕ,kannada_ocr_images/word_6810.png
೨೬,kannada_ocr_images/word_6811.png
ನಗರದ,kannada_ocr_images/word_6812.png
೨೯,kannada_ocr_images/word_6813.png
ರಂದು,kannada_ocr_images/word_6814.png
ಸಂಜೆ,kannada_ocr_images/word_6815.png
ನಾಟಕ,kannada_ocr_images/word_6816.png
ಅಕಾಡೆಮಿ,kannada_ocr_images/word_6817.png
ಹಾಗೂ,kannada_ocr_images/word_6818.png
ಇಲಾಖೆ,kannada_ocr_images/word_6819.png
ಇವರ,kannada_ocr_images/word_6820.png
ಅನುಸೂಚಿತ,kannada_ocr_images/word_6821.png
ರಂಗ,kannada_ocr_images/word_6822.png
ಶಿವಶಂಕರ್,kannada_ocr_images/word_6823.png
ರಚಿಸಿ,kannada_ocr_images/word_6824.png
ಹೊಸ,kannada_ocr_images/word_6825.png
ಅಲೆಯ,kannada_ocr_images/word_6826.png
ನಾಟಕ,kannada_ocr_images/word_6827.png
ನಾಟಕ,kannada_ocr_images/word_6828.png
ಅಕಾಡೆಮಿ,kannada_ocr_images/word_6829.png
ಮಾಲತಿ,kannada_ocr_images/word_6830.png
ಸುಧೀರ್,kannada_ocr_images/word_6831.png
ಥಿಯೇಟರ್,kannada_ocr_images/word_6832.png
ಮಿರರ್,kannada_ocr_images/word_6833.png
ಮಾಸಿಕ,kannada_ocr_images/word_6834.png
ಶಾಸಕ,kannada_ocr_images/word_6835.png
ಕರಡಿ,kannada_ocr_images/word_6836.png
ಕೋಟೆಯ,kannada_ocr_images/word_6837.png
ಸಂಪಾದಕ,kannada_ocr_images/word_6838.png
ಹಾಗೂ,kannada_ocr_images/word_6839.png
ರಂಗ,kannada_ocr_images/word_6840.png
ಜೂಡಿ,kannada_ocr_images/word_6841.png
ಅತಿಥಿಗಳಾಗಿ,kannada_ocr_images/word_6842.png
ಇಲಾಖೆ,kannada_ocr_images/word_6843.png
ಸಹಾಕ,kannada_ocr_images/word_6844.png
ಹಾಗೂ,kannada_ocr_images/word_6845.png
ಮೇಕಪ್,kannada_ocr_images/word_6846.png
ಚಾರಿಟೇಬಲ್,kannada_ocr_images/word_6847.png
ಹಾಗೂ,kannada_ocr_images/word_6848.png
ಪಕ್ಷದ,kannada_ocr_images/word_6849.png
ಮುಖಂಡ,kannada_ocr_images/word_6850.png
ವಿನೂತನ,kannada_ocr_images/word_6851.png
ಶಿಕ್ಷಣ,kannada_ocr_images/word_6852.png
ರಾಜಕೀಯ,kannada_ocr_images/word_6853.png
ಸಂಪಾದಕ,kannada_ocr_images/word_6854.png
ಮಹೇಶಬಾಬು,kannada_ocr_images/word_6855.png
ಹಾಗೂ,kannada_ocr_images/word_6856.png
ಶಾಲೆ,kannada_ocr_images/word_6857.png
ವೀರೇಶ,kannada_ocr_images/word_6858.png
ಕಂಬಳಿ,kannada_ocr_images/word_6859.png
ನಾಟಕ,kannada_ocr_images/word_6860.png
ಉಚಿತ,kannada_ocr_images/word_6861.png
ಸಹಾಯಮಾಡುವ,kannada_ocr_images/word_6862.png
ಕೈ,kannada_ocr_images/word_6863.png
ಅಕಾಡೆಮಿ,kannada_ocr_images/word_6864.png
ಗೆ,kannada_ocr_images/word_6865.png
ಯುವತಿಯರಿಗೆ,kannada_ocr_images/word_6866.png
ಸಂದೇಶ,kannada_ocr_images/word_6867.png
ಕಳುಹಿಸಿದ,kannada_ocr_images/word_6868.png
ಕೇಸ್,kannada_ocr_images/word_6869.png
ಭಜರಂಗದಳದ,kannada_ocr_images/word_6870.png
ಮಾಹಿತಿ,kannada_ocr_images/word_6871.png
ಯುವಕರ,kannada_ocr_images/word_6872.png
ಜೊತೆ,kannada_ocr_images/word_6873.png
ಯುವತಿಯರಿಗೆ,kannada_ocr_images/word_6874.png
ಇದು,kannada_ocr_images/word_6875.png
ಕೊನೆಯ,kannada_ocr_images/word_6876.png
ನಮಗೆ,kannada_ocr_images/word_6877.png
ರಕ್ಷಣೆ,kannada_ocr_images/word_6878.png
ಮೂಡಿಗೆರೆ,kannada_ocr_images/word_6879.png
ಭಜರಂಗದಳದ,kannada_ocr_images/word_6880.png
ಸಂದೇಶಗಳು,kannada_ocr_images/word_6881.png
ಸಾಮಾಜಿಕ,kannada_ocr_images/word_6882.png
ಈ,kannada_ocr_images/word_6883.png
ಮೇಸೆಜ್,kannada_ocr_images/word_6884.png
ವೈರಲ್,kannada_ocr_images/word_6885.png
ಈ,kannada_ocr_images/word_6886.png
ಸಂದೇಶ,kannada_ocr_images/word_6887.png
ತಿಳಿದು,kannada_ocr_images/word_6888.png
ಅವರಿಗೆ,kannada_ocr_images/word_6889.png
ಉಡುಪಿ,kannada_ocr_images/word_6890.png
ಬಿಜೆಪಿ,kannada_ocr_images/word_6891.png
ಚುನಾವಣೆ,kannada_ocr_images/word_6892.png
ಸೋಲಿನ,kannada_ocr_images/word_6893.png
ಭಯ,kannada_ocr_images/word_6894.png
ಶುರುವಾಗಿದೆ,kannada_ocr_images/word_6895.png
ಉಡುಪಿಯ,kannada_ocr_images/word_6896.png
ಬಹರೈನ್,kannada_ocr_images/word_6897.png
ರಾಹುಲ್,kannada_ocr_images/word_6898.png
ಕಮಾನುಗಳು,kannada_ocr_images/word_6899.png
ಕಾರಣ,kannada_ocr_images/word_6900.png
ನೀಡಿ,kannada_ocr_images/word_6901.png
ಬೆಳಗಿನ,kannada_ocr_images/word_6902.png
ಯಾರಿಗೂ,kannada_ocr_images/word_6903.png
ಗೋಶಾಲೆ,kannada_ocr_images/word_6904.png
ಸಂಘ,kannada_ocr_images/word_6905.png
ನಡೆಸುವ,kannada_ocr_images/word_6906.png
ಸಂಘ,kannada_ocr_images/word_6907.png
ಸಹಾಯಧನ,kannada_ocr_images/word_6908.png
ನೀಡುವ,kannada_ocr_images/word_6909.png
ಸಂಘ,kannada_ocr_images/word_6910.png
ಪಾಲಿಸಬೇಕು,kannada_ocr_images/word_6911.png
ಅವರು,kannada_ocr_images/word_6912.png
ಬಿಡಾಡಿ,kannada_ocr_images/word_6913.png
ಗೋಶಾಲೆಗೆ,kannada_ocr_images/word_6914.png
ಸೇರಿಸಿ,kannada_ocr_images/word_6915.png
ನಗರ,kannada_ocr_images/word_6916.png
ಬಿಡಾಡಿ,kannada_ocr_images/word_6917.png
ದನಗಳ,kannada_ocr_images/word_6918.png
ಹಾವಳಿ,kannada_ocr_images/word_6919.png
ವಾಹನ,kannada_ocr_images/word_6920.png
ಚಾಲಕರಿಗೆ,kannada_ocr_images/word_6921.png
ಮಾಲೀಕರು,kannada_ocr_images/word_6922.png
ಆಯಾ,kannada_ocr_images/word_6923.png
ಹಲವು,kannada_ocr_images/word_6924.png
ಬಾರಿ,kannada_ocr_images/word_6925.png
ಮೂಲಕ,kannada_ocr_images/word_6926.png
ಹಾವಳಿ,kannada_ocr_images/word_6927.png
ಪುರಸಭೆ,kannada_ocr_images/word_6928.png
ಹಾಗೂ,kannada_ocr_images/word_6929.png
ನೀಡಿ,kannada_ocr_images/word_6930.png
ಬೀದಿ,kannada_ocr_images/word_6931.png
ದನಗಳ,kannada_ocr_images/word_6932.png
ಮಾಲೀಕರಿಗೆ,kannada_ocr_images/word_6933.png
ಅಂತಿಮವಾಗಿ,kannada_ocr_images/word_6934.png
ಬೀದಿ,kannada_ocr_images/word_6935.png
ಪೊಲೀಸ್,kannada_ocr_images/word_6936.png
ಗೋಶಾಲೆಗಳಿಗೆ,kannada_ocr_images/word_6937.png
ರವಾನಿಸಲು,kannada_ocr_images/word_6938.png
ಹಾಗೂ,kannada_ocr_images/word_6939.png
ಪೊಲೀಸ್,kannada_ocr_images/word_6940.png
ಇಲಾಖೆ,kannada_ocr_images/word_6941.png
ಅಧಿಕಾರಿಗಳಿಗೆ,kannada_ocr_images/word_6942.png
ಸೂಚನೆ,kannada_ocr_images/word_6943.png
ಕಾನೂನು,kannada_ocr_images/word_6944.png
ಸಚಿವರ,kannada_ocr_images/word_6945.png
ರಂಗಾಯಣ,kannada_ocr_images/word_6946.png
ಮೇಯರ್,kannada_ocr_images/word_6947.png
ಸಂಸದರ,kannada_ocr_images/word_6948.png
ಉಪಮೇಯರ್,kannada_ocr_images/word_6949.png
ಸಂಸದರ,kannada_ocr_images/word_6950.png
ಸಭೆ,kannada_ocr_images/word_6951.png
ಕರೆಯಲಾಗಿದೆ,kannada_ocr_images/word_6952.png
ಗೃಹ,kannada_ocr_images/word_6953.png
ಸಚಿವ,kannada_ocr_images/word_6954.png
ರಾಮಲಿಂಗಾ,kannada_ocr_images/word_6955.png
ನಾಳೆ,kannada_ocr_images/word_6956.png
ಚುನಾವಣೆ,kannada_ocr_images/word_6957.png
ಕುರಿತಂತೆ,kannada_ocr_images/word_6958.png
ಸಭೆಯ,kannada_ocr_images/word_6959.png
ನಂತರ,kannada_ocr_images/word_6960.png
ಮೇಯರ್,kannada_ocr_images/word_6961.png
ಆರು,kannada_ocr_images/word_6962.png
ಮೂಲಕ,kannada_ocr_images/word_6963.png
ಪಕ್ಷದ,kannada_ocr_images/word_6964.png
ಶಾಸಕರು,kannada_ocr_images/word_6965.png
ಸಂಸದರ,kannada_ocr_images/word_6966.png
ಆಲಿಸಿದ,kannada_ocr_images/word_6967.png
ನಂತರ,kannada_ocr_images/word_6968.png
ಮೇಯರ್,kannada_ocr_images/word_6969.png
ಯಾರಾಗಬೇಕು,kannada_ocr_images/word_6970.png
ಪಕ್ಷದ,kannada_ocr_images/word_6971.png
ಅಂತಿಮ,kannada_ocr_images/word_6972.png
ಬರಲಿದೆ,kannada_ocr_images/word_6973.png
ಮಾಹಿತಿ,kannada_ocr_images/word_6974.png
ಜೆಡಿಎಸ್,kannada_ocr_images/word_6975.png
ಪಕ್ಷದ,kannada_ocr_images/word_6976.png
ಉಪಮೇಯರ್,kannada_ocr_images/word_6977.png
ಜೆಡಿಎಸ್,kannada_ocr_images/word_6978.png
ದೊರೆಯಲೇಬೇಕು,kannada_ocr_images/word_6979.png
ಹಿಡಿದಿರುವುದು,kannada_ocr_images/word_6980.png
ಎದುರಾಗಿದೆ,kannada_ocr_images/word_6981.png
ಜೆಡಿಎಸ್,kannada_ocr_images/word_6982.png
ಮೇಯರ್,kannada_ocr_images/word_6983.png
ದೇವೇಗೌಡ,kannada_ocr_images/word_6984.png
ಮೇಯರ್,kannada_ocr_images/word_6985.png
ನೀಡಿದ,kannada_ocr_images/word_6986.png
ಲಕ್ಷ,kannada_ocr_images/word_6987.png
ರೂ,kannada_ocr_images/word_6988.png
ಚೆಕ್,kannada_ocr_images/word_6989.png
ಬಿಗ್,kannada_ocr_images/word_6990.png
ಕಿರಿಕ್,kannada_ocr_images/word_6991.png
ಚಾನೆಲ್,kannada_ocr_images/word_6992.png
ರಿಯಾಲಿಟಿ,kannada_ocr_images/word_6993.png
ಶೋ,kannada_ocr_images/word_6994.png
ಬಿಗ್,kannada_ocr_images/word_6995.png
ಬಾಸ್,kannada_ocr_images/word_6996.png
ಕಿರಿಕ್,kannada_ocr_images/word_6997.png
ಕಿರಿಕ್,kannada_ocr_images/word_6998.png
ಕಳೆದ,kannada_ocr_images/word_6999.png
ವಾರ,kannada_ocr_images/word_7000.png
ಇವರ,kannada_ocr_images/word_7001.png
ಕಿರಿ,kannada_ocr_images/word_7002.png
ಕಿರಿಗೆ,kannada_ocr_images/word_7003.png
ಇಡೀ,kannada_ocr_images/word_7004.png
ಮನೆಯವರೇ,kannada_ocr_images/word_7005.png
ತಿರುಗಿ,kannada_ocr_images/word_7006.png
ಬಿಗ್,kannada_ocr_images/word_7007.png
ಬಾಸ್,kannada_ocr_images/word_7008.png
ಕಾದಾಟ,kannada_ocr_images/word_7009.png
ನಂತರ,kannada_ocr_images/word_7010.png
ಇದು,kannada_ocr_images/word_7011.png
ಸುದೀಪ್,kannada_ocr_images/word_7012.png
ಜತೆ,kannada_ocr_images/word_7013.png
ನಡೆಸುವ,kannada_ocr_images/word_7014.png
ವಾರದ,kannada_ocr_images/word_7015.png
ಕತೆ,kannada_ocr_images/word_7016.png
ಸುದೀಪ್,kannada_ocr_images/word_7017.png
ಮಾತು,kannada_ocr_images/word_7018.png
ಇದೀಗ,kannada_ocr_images/word_7019.png
ಬಿಗ್,kannada_ocr_images/word_7020.png
ಬಾಸ್,kannada_ocr_images/word_7021.png
ಮನೆಯ,kannada_ocr_images/word_7022.png
ಈ,kannada_ocr_images/word_7023.png
ವಾರದ,kannada_ocr_images/word_7024.png
ನಾಯಕಿ,kannada_ocr_images/word_7025.png
ಜತೆ,kannada_ocr_images/word_7026.png
ಕಿರಿಕ್,kannada_ocr_images/word_7027.png
ನಡುವೆ,kannada_ocr_images/word_7028.png
ನಾಯಕಿ,kannada_ocr_images/word_7029.png
ಬಿಗ್,kannada_ocr_images/word_7030.png
ಬಾಸ್,kannada_ocr_images/word_7031.png
ನೀಡುವ,kannada_ocr_images/word_7032.png
ಮಾಡಲು,kannada_ocr_images/word_7033.png
ಆವಾಜ್,kannada_ocr_images/word_7034.png
ಹಾಕುವವರೆಗೆ,kannada_ocr_images/word_7035.png
ಇವರ,kannada_ocr_images/word_7036.png
ಕಾದಾಟ,kannada_ocr_images/word_7037.png
ನೋಡಲು,kannada_ocr_images/word_7038.png
ಬಯಸುವವರು,kannada_ocr_images/word_7039.png
ಬಿಗ್,kannada_ocr_images/word_7040.png
ಬಾಸ್,kannada_ocr_images/word_7041.png
ಸಂಚಿಕೆ,kannada_ocr_images/word_7042.png
ಜಾಕ್,kannada_ocr_images/word_7043.png
ಟೆರಿಯರ್,kannada_ocr_images/word_7044.png
ನಾಯಿ,kannada_ocr_images/word_7045.png
ರೂಲ್,kannada_ocr_images/word_7046.png
ಜಾಕ್,kannada_ocr_images/word_7047.png
ಟೆರಿಯರ್,kannada_ocr_images/word_7048.png
ನಾಯಿ,kannada_ocr_images/word_7049.png
ಒ,kannada_ocr_images/word_7050.png
ರಿಯಾಲಿಟಿ,kannada_ocr_images/word_7051.png
ಟಿವಿ,kannada_ocr_images/word_7052.png
ಮೆರೆಸುವವರು,kannada_ocr_images/word_7053.png
ಸಂಜೆಗೆ,kannada_ocr_images/word_7054.png
ಮನೆಯ,kannada_ocr_images/word_7055.png
ದೇವರ,kannada_ocr_images/word_7056.png
ದೀಪ,kannada_ocr_images/word_7057.png
ನೀವು,kannada_ocr_images/word_7058.png
ಕೆಲವು,kannada_ocr_images/word_7059.png
ತಳಕು,kannada_ocr_images/word_7060.png
ಸೀಮೆ,kannada_ocr_images/word_7061.png
ನಂದಾ,kannada_ocr_images/word_7062.png
ದೀಪ,kannada_ocr_images/word_7063.png
ನೆನಪು,kannada_ocr_images/word_7064.png
ಎರಡು,kannada_ocr_images/word_7065.png
ಸಾಲು,kannada_ocr_images/word_7066.png
ನನಗೆ,kannada_ocr_images/word_7067.png
ರವಿ,kannada_ocr_images/word_7068.png
ಸೊಗಸಾದ,kannada_ocr_images/word_7069.png
ಮುದ,kannada_ocr_images/word_7070.png
ನೀಡಿದ,kannada_ocr_images/word_7071.png
ಕವಿತೆ,kannada_ocr_images/word_7072.png
ಚಂದದ,kannada_ocr_images/word_7073.png
ಹಾದಿಯೇ,kannada_ocr_images/word_7074.png
ಹೊಸ,kannada_ocr_images/word_7075.png
ಬೆಳಕು,kannada_ocr_images/word_7076.png
ನೀವು,kannada_ocr_images/word_7077.png
ಕೂಡ,kannada_ocr_images/word_7078.png
ಹೊಸ,kannada_ocr_images/word_7079.png
ಸರ್,kannada_ocr_images/word_7080.png
ಕವಿತೆ,kannada_ocr_images/word_7081.png
ಯಾವಾಗಲು,kannada_ocr_images/word_7082.png
ನನಗೆ,kannada_ocr_images/word_7083.png
ಖುಷಿಕೊಡುವ,kannada_ocr_images/word_7084.png
ಕವಿ,kannada_ocr_images/word_7085.png
ಸಾಲ,kannada_ocr_images/word_7086.png
ವಿಶೇಷ,kannada_ocr_images/word_7087.png
ಯೋಜನೆ,kannada_ocr_images/word_7088.png
ರಾಯಚೂರು,kannada_ocr_images/word_7089.png
ಸಾಲ,kannada_ocr_images/word_7090.png
ವಿತರಣಾ,kannada_ocr_images/word_7091.png
ಸಮಾರಂಭ,kannada_ocr_images/word_7092.png
ರಂದು,kannada_ocr_images/word_7093.png
ಗಂಟೆಗೆಗಂಗಾವತಿ,kannada_ocr_images/word_7094.png
ತಾಲೂಕು,kannada_ocr_images/word_7095.png
ಕನಕಗಿರಿಯ,kannada_ocr_images/word_7096.png
ಸಮೂಹ,kannada_ocr_images/word_7097.png
ಭಾರತೀಯ,kannada_ocr_images/word_7098.png
